data;Indicador;qte;fx_atraso;tipo;MesAbreviado;nr_dia_util;quartil;dt_mes;VALORPRIN_FIN
13/06/2025;Trabalhado;111059,0;GERAL;ROBÔ;jun;10;Q2;6;0,0
13/08/2025;Acionamentos;199,0;0 - 0-30;HUMANO;ago;9;Q3;8;0,0
13/08/2025;Acionamentos;11303,0;0 - 0-30;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;Acionamentos;301,0;1 - 31-60;HUMANO;ago;9;Q3;8;0,0
13/08/2025;Acionamentos;7041,0;1 - 31-60;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;Acionamentos;36,0;2 - 61-90;HUMANO;ago;9;Q3;8;0,0
13/08/2025;Acionamentos;1731,0;2 - 61-90;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;Acionamentos;445,0;3 - 91-120;HUMANO;ago;9;Q3;8;0,0
13/08/2025;Acionamentos;2185,0;3 - 91-120;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;Acionamentos;39,0;4 - 121-150;HUMANO;ago;9;Q3;8;0,0
13/08/2025;Acionamentos;853,0;4 - 121-150;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;Acionamentos;57,0;5 - 151-180;HUMANO;ago;9;Q3;8;0,0
13/08/2025;Acionamentos;543,0;5 - 151-180;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;Acionamentos;571,0;6 - 181-360;HUMANO;ago;9;Q3;8;0,0
13/08/2025;Acionamentos;1614,0;6 - 181-360;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;Acionamentos;1013,0;7 - 361-720;HUMANO;ago;9;Q3;8;0,0
13/08/2025;Acionamentos;35,0;7 - 361-720;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;Acionamentos;49,0;8 - Maior 720;HUMANO;ago;9;Q3;8;0,0
13/08/2025;Acionamentos;5,0;8 - Maior 720;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;Acionamentos;2692,0;GERAL;HUMANO;ago;9;Q3;8;0,0
13/08/2025;Acionamentos;22017,0;GERAL;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;CPC;146,0;0 - 0-30;HUMANO;ago;9;Q3;8;0,0
13/08/2025;CPC;10617,0;0 - 0-30;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;CPC;62,0;1 - 31-60;HUMANO;ago;9;Q3;8;0,0
13/08/2025;CPC;6528,0;1 - 31-60;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;CPC;28,0;2 - 61-90;HUMANO;ago;9;Q3;8;0,0
13/08/2025;CPC;1599,0;2 - 61-90;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;CPC;21,0;3 - 91-120;HUMANO;ago;9;Q3;8;0,0
13/08/2025;CPC;2045,0;3 - 91-120;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;CPC;13,0;4 - 121-150;HUMANO;ago;9;Q3;8;0,0
13/08/2025;CPC;769,0;4 - 121-150;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;CPC;19,0;5 - 151-180;HUMANO;ago;9;Q3;8;0,0
13/08/2025;CPC;507,0;5 - 151-180;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;CPC;151,0;6 - 181-360;HUMANO;ago;9;Q3;8;0,0
13/08/2025;CPC;1476,0;6 - 181-360;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;CPC;301,0;7 - 361-720;HUMANO;ago;9;Q3;8;0,0
13/08/2025;CPC;13,0;7 - 361-720;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;CPC;5,0;8 - Maior 720;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;CPC;747,0;GERAL;HUMANO;ago;9;Q3;8;0,0
13/08/2025;CPC;20628,0;GERAL;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;CPCA;97,0;0 - 0-30;HUMANO;ago;9;Q3;8;0,0
13/08/2025;CPCA;3114,0;0 - 0-30;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;CPCA;41,0;1 - 31-60;HUMANO;ago;9;Q3;8;0,0
13/08/2025;CPCA;1369,0;1 - 31-60;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;CPCA;19,0;2 - 61-90;HUMANO;ago;9;Q3;8;0,0
13/08/2025;CPCA;291,0;2 - 61-90;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;CPCA;12,0;3 - 91-120;HUMANO;ago;9;Q3;8;0,0
13/08/2025;CPCA;310,0;3 - 91-120;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;CPCA;9,0;4 - 121-150;HUMANO;ago;9;Q3;8;0,0
13/08/2025;CPCA;87,0;4 - 121-150;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;CPCA;14,0;5 - 151-180;HUMANO;ago;9;Q3;8;0,0
13/08/2025;CPCA;89,0;5 - 151-180;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;CPCA;107,0;6 - 181-360;HUMANO;ago;9;Q3;8;0,0
13/08/2025;CPCA;237,0;6 - 181-360;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;CPCA;202,0;7 - 361-720;HUMANO;ago;9;Q3;8;0,0
13/08/2025;CPCA;1,0;7 - 361-720;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;CPCA;1,0;8 - Maior 720;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;CPCA;506,0;GERAL;HUMANO;ago;9;Q3;8;0,0
13/08/2025;CPCA;5720,0;GERAL;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;Trabalhado;249,0;0 - 0-30;HUMANO;ago;9;Q3;8;0,0
13/08/2025;Trabalhado;45421,0;0 - 0-30;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;Trabalhado;302,0;1 - 31-60;HUMANO;ago;9;Q3;8;0,0
13/08/2025;Trabalhado;43143,0;1 - 31-60;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;Trabalhado;37,0;2 - 61-90;HUMANO;ago;9;Q3;8;0,0
13/08/2025;Trabalhado;13171,0;2 - 61-90;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;Trabalhado;448,0;3 - 91-120;HUMANO;ago;9;Q3;8;0,0
13/08/2025;Trabalhado;17369,0;3 - 91-120;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;Trabalhado;1517,0;4 - 121-150;HUMANO;ago;9;Q3;8;0,0
13/08/2025;Trabalhado;14009,0;4 - 121-150;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;Trabalhado;1211,0;5 - 151-180;HUMANO;ago;9;Q3;8;0,0
13/08/2025;Trabalhado;6059,0;5 - 151-180;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;Trabalhado;12294,0;6 - 181-360;HUMANO;ago;9;Q3;8;0,0
13/08/2025;Trabalhado;17176,0;6 - 181-360;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;Trabalhado;43066,0;7 - 361-720;HUMANO;ago;9;Q3;8;0,0
13/08/2025;Trabalhado;183,0;7 - 361-720;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;Trabalhado;72,0;8 - Maior 720;HUMANO;ago;9;Q3;8;0,0
13/08/2025;Trabalhado;20,0;8 - Maior 720;ROBÔ;ago;9;Q3;8;0,0
13/08/2025;Trabalhado;55741,0;GERAL;HUMANO;ago;9;Q3;8;0,0
13/08/2025;Trabalhado;105793,0;GERAL;ROBÔ;ago;9;Q3;8;0,0
13/10/2025;Acionamentos;152,0;0 - 0-30;HUMANO;out;9;Q4;10;0,0
13/10/2025;Acionamentos;5167,0;0 - 0-30;ROBÔ;out;9;Q4;10;0,0
13/10/2025;Acionamentos;262,0;1 - 31-60;HUMANO;out;9;Q4;10;0,0
13/10/2025;Acionamentos;5496,0;1 - 31-60;ROBÔ;out;9;Q4;10;0,0
13/10/2025;Acionamentos;314,0;2 - 61-90;HUMANO;out;9;Q4;10;0,0
13/10/2025;Acionamentos;2235,0;2 - 61-90;ROBÔ;out;9;Q4;10;0,0
13/10/2025;Acionamentos;68,0;3 - 91-120;HUMANO;out;9;Q4;10;0,0
13/10/2025;Acionamentos;2646,0;3 - 91-120;ROBÔ;out;9;Q4;10;0,0
13/10/2025;Acionamentos;48,0;4 - 121-150;HUMANO;out;9;Q4;10;0,0
13/10/2025;Acionamentos;2018,0;4 - 121-150;ROBÔ;out;9;Q4;10;0,0
13/10/2025;Acionamentos;28,0;5 - 151-180;HUMANO;out;9;Q4;10;0,0
13/10/2025;Acionamentos;1143,0;5 - 151-180;ROBÔ;out;9;Q4;10;0,0
13/10/2025;Acionamentos;200,0;6 - 181-360;HUMANO;out;9;Q4;10;0,0
13/10/2025;Acionamentos;9,0;6 - 181-360;ROBÔ;out;9;Q4;10;0,0
13/10/2025;Acionamentos;966,0;7 - 361-720;HUMANO;out;9;Q4;10;0,0
13/10/2025;Acionamentos;12,0;7 - 361-720;ROBÔ;out;9;Q4;10;0,0
13/10/2025;Acionamentos;7,0;8 - Maior 720;HUMANO;out;9;Q4;10;0,0
13/10/2025;Acionamentos;3,0;8 - Maior 720;ROBÔ;out;9;Q4;10;0,0
13/10/2025;Acionamentos;2047,0;GERAL;HUMANO;out;9;Q4;10;0,0
13/10/2025;Acionamentos;15563,0;GERAL;ROBÔ;out;9;Q4;10;0,0
13/10/2025;CPC;112,0;0 - 0-30;HUMANO;out;9;Q4;10;0,0
13/10/2025;CPC;1258,0;0 - 0-30;ROBÔ;out;9;Q4;10;0,0
13/10/2025;CPC;145,0;1 - 31-60;HUMANO;out;9;Q4;10;0,0
13/10/2025;CPC;923,0;1 - 31-60;ROBÔ;out;9;Q4;10;0,0
13/10/2025;CPC;80,0;2 - 61-90;HUMANO;out;9;Q4;10;0,0
13/10/2025;CPC;339,0;2 - 61-90;ROBÔ;out;9;Q4;10;0,0
13/10/2025;CPC;36,0;3 - 91-120;HUMANO;out;9;Q4;10;0,0
13/10/2025;CPC;327,0;3 - 91-120;ROBÔ;out;9;Q4;10;0,0
13/10/2025;CPC;31,0;4 - 121-150;HUMANO;out;9;Q4;10;0,0
13/10/2025;CPC;222,0;4 - 121-150;ROBÔ;out;9;Q4;10;0,0
13/10/2025;CPC;14,0;5 - 151-180;HUMANO;out;9;Q4;10;0,0
13/10/2025;CPC;145,0;5 - 151-180;ROBÔ;out;9;Q4;10;0,0
13/10/2025;CPC;19,0;6 - 181-360;HUMANO;out;9;Q4;10;0,0
13/10/2025;CPC;385,0;7 - 361-720;HUMANO;out;9;Q4;10;0,0
13/10/2025;CPC;2,0;7 - 361-720;ROBÔ;out;9;Q4;10;0,0
13/10/2025;CPC;4,0;8 - Maior 720;HUMANO;out;9;Q4;10;0,0
13/10/2025;CPC;839,0;GERAL;HUMANO;out;9;Q4;10;0,0
13/10/2025;CPC;3096,0;GERAL;ROBÔ;out;9;Q4;10;0,0
13/10/2025;CPCA;75,0;0 - 0-30;HUMANO;out;9;Q4;10;0,0
13/10/2025;CPCA;1249,0;0 - 0-30;ROBÔ;out;9;Q4;10;0,0
13/10/2025;CPCA;96,0;1 - 31-60;HUMANO;out;9;Q4;10;0,0
13/10/2025;CPCA;751,0;1 - 31-60;ROBÔ;out;9;Q4;10;0,0
13/10/2025;CPCA;51,0;2 - 61-90;HUMANO;out;9;Q4;10;0,0
13/10/2025;CPCA;303,0;2 - 61-90;ROBÔ;out;9;Q4;10;0,0
13/10/2025;CPCA;23,0;3 - 91-120;HUMANO;out;9;Q4;10;0,0
13/10/2025;CPCA;285,0;3 - 91-120;ROBÔ;out;9;Q4;10;0,0
13/10/2025;CPCA;17,0;4 - 121-150;HUMANO;out;9;Q4;10;0,0
13/10/2025;CPCA;195,0;4 - 121-150;ROBÔ;out;9;Q4;10;0,0
13/10/2025;CPCA;11,0;5 - 151-180;HUMANO;out;9;Q4;10;0,0
13/10/2025;CPCA;130,0;5 - 151-180;ROBÔ;out;9;Q4;10;0,0
13/10/2025;CPCA;17,0;6 - 181-360;HUMANO;out;9;Q4;10;0,0
13/10/2025;CPCA;310,0;7 - 361-720;HUMANO;out;9;Q4;10;0,0
13/10/2025;CPCA;2,0;7 - 361-720;ROBÔ;out;9;Q4;10;0,0
13/10/2025;CPCA;3,0;8 - Maior 720;HUMANO;out;9;Q4;10;0,0
13/10/2025;CPCA;618,0;GERAL;HUMANO;out;9;Q4;10;0,0
13/10/2025;CPCA;2823,0;GERAL;ROBÔ;out;9;Q4;10;0,0
13/10/2025;Trabalhado;904,0;0 - 0-30;HUMANO;out;9;Q4;10;0,0
13/10/2025;Trabalhado;23129,0;0 - 0-30;ROBÔ;out;9;Q4;10;0,0
13/10/2025;Trabalhado;2856,0;1 - 31-60;HUMANO;out;9;Q4;10;0,0
13/10/2025;Trabalhado;38067,0;1 - 31-60;ROBÔ;out;9;Q4;10;0,0
13/10/2025;Trabalhado;5867,0;2 - 61-90;HUMANO;out;9;Q4;10;0,0
13/10/2025;Trabalhado;16968,0;2 - 61-90;ROBÔ;out;9;Q4;10;0,0
13/10/2025;Trabalhado;1069,0;3 - 91-120;HUMANO;out;9;Q4;10;0,0
13/10/2025;Trabalhado;20750,0;3 - 91-120;ROBÔ;out;9;Q4;10;0,0
13/10/2025;Trabalhado;629,0;4 - 121-150;HUMANO;out;9;Q4;10;0,0
13/10/2025;Trabalhado;14951,0;4 - 121-150;ROBÔ;out;9;Q4;10;0,0
13/10/2025;Trabalhado;435,0;5 - 151-180;HUMANO;out;9;Q4;10;0,0
13/10/2025;Trabalhado;9274,0;5 - 151-180;ROBÔ;out;9;Q4;10;0,0
13/10/2025;Trabalhado;2147,0;6 - 181-360;HUMANO;out;9;Q4;10;0,0
13/10/2025;Trabalhado;114,0;6 - 181-360;ROBÔ;out;9;Q4;10;0,0
13/10/2025;Trabalhado;26320,0;7 - 361-720;HUMANO;out;9;Q4;10;0,0
13/10/2025;Trabalhado;89,0;7 - 361-720;ROBÔ;out;9;Q4;10;0,0
13/10/2025;Trabalhado;7122,0;8 - Maior 720;HUMANO;out;9;Q4;10;0,0
13/10/2025;Trabalhado;19,0;8 - Maior 720;ROBÔ;out;9;Q4;10;0,0
13/10/2025;Trabalhado;45537,0;GERAL;HUMANO;out;9;Q4;10;0,0
13/10/2025;Trabalhado;77081,0;GERAL;ROBÔ;out;9;Q4;10;0,0
14/05/2025;Acionamentos;126,0;0 - 0-30;HUMANO;mai;9;Q2;5;0,0
14/05/2025;Acionamentos;12199,0;0 - 0-30;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;Acionamentos;222,0;1 - 31-60;HUMANO;mai;9;Q2;5;0,0
14/05/2025;Acionamentos;12836,0;1 - 31-60;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;Acionamentos;211,0;2 - 61-90;HUMANO;mai;9;Q2;5;0,0
14/05/2025;Acionamentos;4058,0;2 - 61-90;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;Acionamentos;311,0;3 - 91-120;HUMANO;mai;9;Q2;5;0,0
14/05/2025;Acionamentos;1573,0;3 - 91-120;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;Acionamentos;389,0;4 - 121-150;HUMANO;mai;9;Q2;5;0,0
14/05/2025;Acionamentos;412,0;4 - 121-150;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;Acionamentos;537,0;5 - 151-180;HUMANO;mai;9;Q2;5;0,0
14/05/2025;Acionamentos;354,0;5 - 151-180;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;Acionamentos;687,0;6 - 181-360;HUMANO;mai;9;Q2;5;0,0
14/05/2025;Acionamentos;2864,0;6 - 181-360;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;Acionamentos;173,0;7 - 361-720;HUMANO;mai;9;Q2;5;0,0
14/05/2025;Acionamentos;1358,0;7 - 361-720;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;Acionamentos;166,0;8 - Maior 720;HUMANO;mai;9;Q2;5;0,0
14/05/2025;Acionamentos;1202,0;8 - Maior 720;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;Acionamentos;2649,0;GERAL;HUMANO;mai;9;Q2;5;0,0
14/05/2025;Acionamentos;30659,0;GERAL;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;CPC;76,0;0 - 0-30;HUMANO;mai;9;Q2;5;0,0
14/05/2025;CPC;11392,0;0 - 0-30;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;CPC;95,0;1 - 31-60;HUMANO;mai;9;Q2;5;0,0
14/05/2025;CPC;12034,0;1 - 31-60;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;CPC;97,0;2 - 61-90;HUMANO;mai;9;Q2;5;0,0
14/05/2025;CPC;3736,0;2 - 61-90;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;CPC;144,0;3 - 91-120;HUMANO;mai;9;Q2;5;0,0
14/05/2025;CPC;1414,0;3 - 91-120;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;CPC;139,0;4 - 121-150;HUMANO;mai;9;Q2;5;0,0
14/05/2025;CPC;344,0;4 - 121-150;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;CPC;183,0;5 - 151-180;HUMANO;mai;9;Q2;5;0,0
14/05/2025;CPC;259,0;5 - 151-180;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;CPC;250,0;6 - 181-360;HUMANO;mai;9;Q2;5;0,0
14/05/2025;CPC;2176,0;6 - 181-360;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;CPC;89,0;7 - 361-720;HUMANO;mai;9;Q2;5;0,0
14/05/2025;CPC;1032,0;7 - 361-720;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;CPC;73,0;8 - Maior 720;HUMANO;mai;9;Q2;5;0,0
14/05/2025;CPC;908,0;8 - Maior 720;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;CPC;1128,0;GERAL;HUMANO;mai;9;Q2;5;0,0
14/05/2025;CPC;27761,0;GERAL;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;CPCA;49,0;0 - 0-30;HUMANO;mai;9;Q2;5;0,0
14/05/2025;CPCA;3097,0;0 - 0-30;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;CPCA;52,0;1 - 31-60;HUMANO;mai;9;Q2;5;0,0
14/05/2025;CPCA;2653,0;1 - 31-60;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;CPCA;52,0;2 - 61-90;HUMANO;mai;9;Q2;5;0,0
14/05/2025;CPCA;785,0;2 - 61-90;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;CPCA;73,0;3 - 91-120;HUMANO;mai;9;Q2;5;0,0
14/05/2025;CPCA;186,0;3 - 91-120;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;CPCA;90,0;4 - 121-150;HUMANO;mai;9;Q2;5;0,0
14/05/2025;CPCA;26,0;4 - 121-150;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;CPCA;135,0;5 - 151-180;HUMANO;mai;9;Q2;5;0,0
14/05/2025;CPCA;12,0;5 - 151-180;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;CPCA;161,0;6 - 181-360;HUMANO;mai;9;Q2;5;0,0
14/05/2025;CPCA;38,0;6 - 181-360;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;CPCA;62,0;7 - 361-720;HUMANO;mai;9;Q2;5;0,0
14/05/2025;CPCA;48,0;8 - Maior 720;HUMANO;mai;9;Q2;5;0,0
14/05/2025;CPCA;725,0;GERAL;HUMANO;mai;9;Q2;5;0,0
14/05/2025;CPCA;6830,0;GERAL;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;Trabalhado;2428,0;0 - 0-30;HUMANO;mai;9;Q2;5;0,0
14/05/2025;Trabalhado;43787,0;0 - 0-30;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;Trabalhado;3216,0;1 - 31-60;HUMANO;mai;9;Q2;5;0,0
14/05/2025;Trabalhado;52152,0;1 - 31-60;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;Trabalhado;1670,0;2 - 61-90;HUMANO;mai;9;Q2;5;0,0
14/05/2025;Trabalhado;18439,0;2 - 61-90;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;Trabalhado;3991,0;3 - 91-120;HUMANO;mai;9;Q2;5;0,0
14/05/2025;Trabalhado;17694,0;3 - 91-120;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;Trabalhado;3972,0;4 - 121-150;HUMANO;mai;9;Q2;5;0,0
14/05/2025;Trabalhado;7853,0;4 - 121-150;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;Trabalhado;4368,0;5 - 151-180;HUMANO;mai;9;Q2;5;0,0
14/05/2025;Trabalhado;8326,0;5 - 151-180;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;Trabalhado;22706,0;6 - 181-360;HUMANO;mai;9;Q2;5;0,0
14/05/2025;Trabalhado;35487,0;6 - 181-360;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;Trabalhado;13244,0;7 - 361-720;HUMANO;mai;9;Q2;5;0,0
14/05/2025;Trabalhado;12,0;7 - 361-720;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;Trabalhado;9765,0;8 - Maior 720;HUMANO;mai;9;Q2;5;0,0
14/05/2025;Trabalhado;10,0;8 - Maior 720;ROBÔ;mai;9;Q2;5;0,0
14/05/2025;Trabalhado;56164,0;GERAL;HUMANO;mai;9;Q2;5;0,0
14/05/2025;Trabalhado;132702,0;GERAL;ROBÔ;mai;9;Q2;5;0,0
14/07/2025;Acionamentos;643,0;0 - 0-30;HUMANO;jul;10;Q3;7;0,0
14/07/2025;Acionamentos;12592,0;0 - 0-30;ROBÔ;jul;10;Q3;7;0,0
14/07/2025;Acionamentos;302,0;1 - 31-60;HUMANO;jul;10;Q3;7;0,0
14/07/2025;Acionamentos;7245,0;1 - 31-60;ROBÔ;jul;10;Q3;7;0,0
14/07/2025;Acionamentos;199,0;2 - 61-90;HUMANO;jul;10;Q3;7;0,0
14/07/2025;Acionamentos;2485,0;2 - 61-90;ROBÔ;jul;10;Q3;7;0,0
14/07/2025;Acionamentos;90,0;3 - 91-120;HUMANO;jul;10;Q3;7;0,0
14/07/2025;Acionamentos;2540,0;3 - 91-120;ROBÔ;jul;10;Q3;7;0,0
14/07/2025;Acionamentos;37,0;4 - 121-150;HUMANO;jul;10;Q3;7;0,0
14/07/2025;Acionamentos;3642,0;4 - 121-150;ROBÔ;jul;10;Q3;7;0,0
14/07/2025;Acionamentos;96,0;5 - 151-180;HUMANO;jul;10;Q3;7;0,0
14/07/2025;Acionamentos;67,0;5 - 151-180;ROBÔ;jul;10;Q3;7;0,0
14/07/2025;Acionamentos;885,0;6 - 181-360;HUMANO;jul;10;Q3;7;0,0
14/07/2025;Acionamentos;17,0;6 - 181-360;ROBÔ;jul;10;Q3;7;0,0
14/07/2025;Acionamentos;1081,0;7 - 361-720;HUMANO;jul;10;Q3;7;0,0
14/07/2025;Acionamentos;9,0;7 - 361-720;ROBÔ;jul;10;Q3;7;0,0
14/07/2025;Acionamentos;217,0;8 - Maior 720;HUMANO;jul;10;Q3;7;0,0
14/07/2025;Acionamentos;5,0;8 - Maior 720;ROBÔ;jul;10;Q3;7;0,0
14/07/2025;Acionamentos;3521,0;GERAL;HUMANO;jul;10;Q3;7;0,0
14/07/2025;Acionamentos;24745,0;GERAL;ROBÔ;jul;10;Q3;7;0,0
14/07/2025;CPC;362,0;0 - 0-30;HUMANO;jul;10;Q3;7;0,0
14/07/2025;CPC;11834,0;0 - 0-30;ROBÔ;jul;10;Q3;7;0,0
14/07/2025;CPC;153,0;1 - 31-60;HUMANO;jul;10;Q3;7;0,0
14/07/2025;CPC;6791,0;1 - 31-60;ROBÔ;jul;10;Q3;7;0,0
14/07/2025;CPC;83,0;2 - 61-90;HUMANO;jul;10;Q3;7;0,0
14/07/2025;CPC;2237,0;2 - 61-90;ROBÔ;jul;10;Q3;7;0,0
14/07/2025;CPC;38,0;3 - 91-120;HUMANO;jul;10;Q3;7;0,0
14/07/2025;CPC;2298,0;3 - 91-120;ROBÔ;jul;10;Q3;7;0,0
14/07/2025;CPC;21,0;4 - 121-150;HUMANO;jul;10;Q3;7;0,0
14/07/2025;CPC;3310,0;4 - 121-150;ROBÔ;jul;10;Q3;7;0,0
14/07/2025;CPC;34,0;5 - 151-180;HUMANO;jul;10;Q3;7;0,0
14/07/2025;CPC;54,0;5 - 151-180;ROBÔ;jul;10;Q3;7;0,0
14/07/2025;CPC;293,0;6 - 181-360;HUMANO;jul;10;Q3;7;0,0
14/07/2025;CPC;12,0;6 - 181-360;ROBÔ;jul;10;Q3;7;0,0
14/07/2025;CPC;331,0;7 - 361-720;HUMANO;jul;10;Q3;7;0,0
14/07/2025;CPC;99,0;8 - Maior 720;HUMANO;jul;10;Q3;7;0,0
14/07/2025;CPC;1,0;8 - Maior 720;ROBÔ;jul;10;Q3;7;0,0
14/07/2025;CPC;1409,0;GERAL;HUMANO;jul;10;Q3;7;0,0
14/07/2025;CPC;23073,0;GERAL;ROBÔ;jul;10;Q3;7;0,0
14/07/2025;CPCA;285,0;0 - 0-30;HUMANO;jul;10;Q3;7;0,0
14/07/2025;CPCA;2623,0;0 - 0-30;ROBÔ;jul;10;Q3;7;0,0
14/07/2025;CPCA;108,0;1 - 31-60;HUMANO;jul;10;Q3;7;0,0
14/07/2025;CPCA;1264,0;1 - 31-60;ROBÔ;jul;10;Q3;7;0,0
14/07/2025;CPCA;55,0;2 - 61-90;HUMANO;jul;10;Q3;7;0,0
14/07/2025;CPCA;319,0;2 - 61-90;ROBÔ;jul;10;Q3;7;0,0
14/07/2025;CPCA;24,0;3 - 91-120;HUMANO;jul;10;Q3;7;0,0
14/07/2025;CPCA;237,0;3 - 91-120;ROBÔ;jul;10;Q3;7;0,0
14/07/2025;CPCA;13,0;4 - 121-150;HUMANO;jul;10;Q3;7;0,0
14/07/2025;CPCA;451,0;4 - 121-150;ROBÔ;jul;10;Q3;7;0,0
14/07/2025;CPCA;25,0;5 - 151-180;HUMANO;jul;10;Q3;7;0,0
14/07/2025;CPCA;4,0;5 - 151-180;ROBÔ;jul;10;Q3;7;0,0
14/07/2025;CPCA;191,0;6 - 181-360;HUMANO;jul;10;Q3;7;0,0
14/07/2025;CPCA;1,0;6 - 181-360;ROBÔ;jul;10;Q3;7;0,0
14/07/2025;CPCA;210,0;7 - 361-720;HUMANO;jul;10;Q3;7;0,0
14/07/2025;CPCA;66,0;8 - Maior 720;HUMANO;jul;10;Q3;7;0,0
14/07/2025;CPCA;1,0;8 - Maior 720;ROBÔ;jul;10;Q3;7;0,0
14/07/2025;CPCA;979,0;GERAL;HUMANO;jul;10;Q3;7;0,0
14/07/2025;CPCA;4874,0;GERAL;ROBÔ;jul;10;Q3;7;0,0
14/07/2025;Trabalhado;5045,0;0 - 0-30;HUMANO;jul;10;Q3;7;0,0
14/07/2025;Trabalhado;45315,0;0 - 0-30;ROBÔ;jul;10;Q3;7;0,0
14/07/2025;Trabalhado;5521,0;1 - 31-60;HUMANO;jul;10;Q3;7;0,0
14/07/2025;Trabalhado;43323,0;1 - 31-60;ROBÔ;jul;10;Q3;7;0,0
14/07/2025;Trabalhado;5629,0;2 - 61-90;HUMANO;jul;10;Q3;7;0,0
14/07/2025;Trabalhado;16919,0;2 - 61-90;ROBÔ;jul;10;Q3;7;0,0
14/07/2025;Trabalhado;2012,0;3 - 91-120;HUMANO;jul;10;Q3;7;0,0
14/07/2025;Trabalhado;22445,0;3 - 91-120;ROBÔ;jul;10;Q3;7;0,0
14/07/2025;Trabalhado;2280,0;4 - 121-150;HUMANO;jul;10;Q3;7;0,0
14/07/2025;Trabalhado;23779,0;4 - 121-150;ROBÔ;jul;10;Q3;7;0,0
